Task ID,Created At,Completed At,Last Modified,Name,Assignee,Assignee Email,Start Date,Due Date,Tags,Notes,Projects,Parent Task
148623786709942,2016-11-30,2016-12-02,2016-12-02,p 183 review,,,,,,,School,
215255504637091,2016-11-17,2016-11-18,2016-11-18,ADD IMPORTANT STUFF TO ESSAY,,,,,,,School,
214922999305663,2016-11-17,2016-11-17,2016-11-17,essay!,,,,2016-11-17,,,School,
214922999305657,2016-11-17,2016-11-18,2016-11-18,more flashcards,,,,,,,School,
214922999305659,2016-11-17,2016-11-21,2016-11-21,notes,,,,2016-11-27,,,School,
210071830335223,2016-11-09,2016-11-14,2016-11-14,oral exam prep,,,,,,,School,
207735245843189,2016-11-05,2016-11-05,2016-11-05,chapter 9 notes,,,,,,,School,
148623786709929,2016-11-02,2016-11-02,2016-11-02,do hw!!!!!!,,,,,,,School,
148623786709926,2016-10-31,2016-11-01,2016-11-01,review page 154,,,,2016-11-01,,,School,
148623786709925,2016-10-31,2016-11-05,2016-11-05,create notes for chapters 8+9,,,,2016-11-06,,,School,
207735245843175,2016-11-04,2016-11-14,2016-11-14,prepare for written and oral exam,,,,,,,School,
148623786709931,2016-11-07,2016-11-07,2016-11-07,practice test,,,,,,,School,
207735245843177,2016-11-04,2016-11-16,2016-11-16,begin outlining essay,,,,,,,School,
148623786709922,2016-10-24,2016-10-26,2016-10-26,leer 148,,,,2016-10-26,,,School,
148623786709903,2016-10-16,2016-10-17,2016-10-17,monday shit!,,,,,,,School,
193549480238773,2016-10-09,2016-10-11,2016-10-11,Essay,,,,2016-10-12,,,School,
189222571319179,2016-09-30,2016-10-04,2016-10-04,create review notes,,,,,,,School,
189222571319181,2016-09-30,2016-10-07,2016-10-07,prepare for both oral prompts,,,,,,,School,
148623786709893,2016-10-04,2016-10-04,2016-10-04,print study guide,,,,,,,School,
189699816718590,2016-10-02,2016-10-03,2016-10-03,PRACTICE TEST,,,,,,,School,
148623786709889,2016-09-28,2016-09-28,2016-09-28,sylabus has tests,,,,,,,School,
187758163159000,2016-09-27,2016-09-27,2016-09-27,next assignment,,,,,,,School,
330969698057531,2017-04-29,2017-05-02,2017-05-02,Discurso indirecto (en el pasado) (Lección 17),,,,,,,School,
288012739493234,2017-03-07,2017-03-09,2017-03-09,"Lección 10: C, D, E, H",,,,,,,School,
253608026556500,2017-01-24,2017-01-25,2017-01-25,book,,,,,,,School,
317853495691920,2017-04-12,2017-04-13,2017-04-13,"conjugations for preterite, imperfecto, subjunctivo, imperative",,,,,,,School,
330969698057533,2017-04-29,2017-05-02,2017-05-02,"Clausulas adverbiales (cuando, como, donde, porque, aunque, mientras, etc.). No olviden estudiar también los conectores lógicos (logical transitions) (Lección 21)",,,,,,,School,
177397329054794,2016-09-06,2016-09-13,2016-09-13,pick up books,,,,2016-09-13,,,School,
330969698057535,2017-04-29,2017-05-02,2017-05-02,Adverbios y locuciones adverbiales (Lección 16),,,,,,,School,
330969698057537,2017-04-29,2017-05-02,2017-05-02,Uso y formas irregulares del presente perfecto y el pluscuamperfecto (Lección 19),,,,,,,School,
276549491841750,2017-02-20,2017-02-20,2017-02-20,"Leccion 9: A, B, C, G, H",,,,,,,School,
258501062502665,2017-01-31,2017-02-02,2017-02-02,lab hw,,,,,,,School,
330969698057539,2017-04-29,2017-05-02,2017-05-02,"Uso del futuro (amaré), futuro perfecto (habré amado) y el condicional (amaría) para hacer conjeturas. (Lección 20)",,,,,,,School,
313970912971231,2017-04-08,2017-04-12,2017-04-12,read back though lectures,,,,,,,School,
330969698057541,2017-04-29,2017-05-02,2017-05-02,Cláusulas condicionales (lección 20),,,,,,,School,
330969698057543,2017-04-29,2017-05-02,2017-05-02,Opiniones personales (e.g. me gusta que…) e impersonales (es bueno que…) subjetivas (con subjuntivo) (Lección 15),,,,,,,School,
328197122341869,2017-04-25,2017-04-30,2017-04-30,palabras locativas leccion 4,,,,,,,School,
319240980989165,2017-04-15,2017-04-16,2017-04-16,Leccion 19-21,,,,,,,School,
318763311176282,2017-04-13,2017-04-15,2017-04-15,parcel 4,,,,,,,School,
277893731351201,2017-02-21,2017-02-23,2017-02-23,parcel 2,,,,2017-02-25,,,School,
303534360396103,2017-03-27,2017-03-31,2017-03-31,parcel 3,,,,,,,School,
228562585665039,2016-12-10,2016-12-11,2016-12-11,oral exam,,,,,,,School,
256906408431101,2017-01-29,2017-01-30,2017-01-30,pick up book,,,,2017-01-30,,,School,
291228827367137,2017-03-10,2017-03-16,2017-03-16,"14, 15",,,,,,,School,
253608026556496,2017-01-24,2017-01-25,2017-01-25,iclicker,,,,,,,School,
325595018308499,2017-04-23,2017-04-25,2017-04-25,identify important study topics,,,,,,,School,
148623786709971,2017-02-17,2017-02-19,2017-02-19,fix lab hw errors,,,,,,,School,
299657131651127,2017-03-21,2017-03-25,2017-03-25,composition 3,,,,2017-03-28,,,School,
280074418072233,2017-02-23,2017-03-07,2017-03-07,exam review,,,,,,,School,
317853495691921,2017-04-12,2017-04-13,2017-04-13,usages of ^,,,,,,,School,
313970912971234,2017-04-08,2017-04-12,2017-04-12,buff out notes,,,,,,,School,
177397329054811,2016-09-06,2016-09-06,2016-09-06,print out sllybus,,,,2016-09-07,,,School,
256906408431102,2017-01-29,2017-01-30,2017-01-30,register iclicker,,,,2017-01-30,,,School,
177397329054813,2016-09-06,2016-09-13,2016-09-13,setup pearson online when book arrives,,,,2016-09-13,,file:///D:/Downloads/My%20Spanish%20Lab%20Instruction%20for%20Students.pdf ,School,
299693686632960,2017-03-21,2017-03-22,2017-03-22,"Lección 16: B, D, I",,,,,,,School,
277893731351202,2017-02-21,2017-02-23,2017-02-23,composicion 2,,,,,,,School,
295812980824326,2017-03-15,2017-03-15,2017-03-15,"Lección 11: A, B, D, E",,,,,,,School,
313970912971232,2017-04-08,2017-04-13,2017-04-13,memorize adverbs,,,,,,,School,
313971729000597,2017-04-08,2017-04-13,2017-04-13,dicurso indirecto activities,,,,,,,School,
299693686632961,2017-03-21,2017-03-22,2017-03-22,Lección 17: A & B,,,,,,,School,
313970912971235,2017-04-08,2017-04-08,2017-04-08,correct essay,,,,,,,School,
179665031917776,2016-09-12,2016-09-13,2016-09-13,get actual notebook,,,,2016-09-13,,,School,
180368033781970,2016-09-13,2016-09-13,2016-09-13,transfer notes,,,,2016-09-13,,,School,
295812980824328,2017-03-15,2017-03-15,2017-03-15,"Lección 13: D, E, F, I, J, K",,,,,,,School,
181097364903278,2016-09-13,2016-09-15,2016-09-15,grind,,,,2016-09-15,,,School,
148623786709879,2016-09-14,2016-09-15,2016-09-15,email about late work,,,,2016-09-15,,,School,
148623786709918,2016-10-17,2016-10-18,2016-10-18,read 140 and get words,,,,,,,School,
198763516436951,2016-10-18,2016-10-19,2016-10-19,wednesday shit!,,,,,,,School,
198763516436965,2016-10-19,2016-10-22,2016-10-22,new essay draft,,,,2016-10-21,,,School,
200785803637405,2016-10-22,2016-10-24,2016-10-24,email about late work,,,,2016-10-24,,,School,
200785803637402,2016-10-22,2016-10-30,2016-10-30,make flashcards,,,,2016-10-28,,,School,
148623786709917,2016-10-17,2016-11-17,2016-11-17,go to spanish lunch,,,,2016-11-16,,,School,
201648184747172,2016-10-24,2016-10-24,2016-10-24,DO STUFFF,,,,,,,School,
295812980824330,2017-03-15,2017-03-16,2017-03-16,"Lección 14: A, C, E, F",,,,,,,School,
295812980824332,2017-03-15,2017-03-16,2017-03-16,"Lección 15: A, C, D, G",,,,,,,School,
177397329054780,2016-09-06,2017-05-18,2017-05-18,,,,,,,,School,
224228521393394,2016-12-02,2016-12-03,2016-12-03,project,,,,2016-12-08,,,School,
214922999305661,2016-11-17,2016-11-22,2016-11-22,get dat HW,,,,2016-11-27,,,School,
207879281133317,2016-11-06,2016-11-11,2016-11-11,project 5,,,,2016-11-18,,,School,
205279075447105,2016-11-01,2016-11-01,2016-11-01,finish 11/10 work,,,,2016-11-10,,,School,
148623786709902,2016-10-16,2016-10-26,2016-10-26,finish through October,,,,2016-10-27,,,School,
200785803637383,2016-10-22,2016-10-27,2016-10-27,project 4,,,,2016-10-31,,,School,
148623786709898,2016-10-10,2016-10-10,2016-10-10,email about applying to major,,,,,,,School,
192935779744799,2016-10-07,2016-10-14,2016-10-14,create study guide,,,,,,,School,
350625565541767,2017-05-26,2017-05-29,2017-05-29,make allcoin account with vpn,,,,,,,School,
193508187253016,2016-10-08,2016-10-10,2016-10-10,genetic programming,,,,,,,School,
187758163158998,2016-09-27,2016-09-30,2016-09-30,next discussion thing,,,,,,,School,
148623786709891,2016-09-30,2016-09-30,2016-09-30,schedule exam,,,,,,,School,
182524850045595,2016-09-16,2016-09-23,2016-09-23,complete next discussion,,,,,,,School,
391976121787817,2017-07-24,2017-07-26,2017-07-26,transfer pictures,,,,,,,School,
179665031917766,2016-09-12,2016-09-13,2016-09-13,project,,,,2016-09-15,,,School,
256906408431103,2017-01-29,2017-01-30,2017-01-30,register iclicker,,,,2017-01-30,,,School,
280074418072231,2017-02-23,2017-02-25,2017-02-25,project 5,,,,2017-03-03,,,School,
305987583414399,2017-03-29,2017-04-06,2017-04-06,study,,,,,,,School,
268899315426644,2017-02-09,2017-02-12,2017-02-12,read slides and do project,,,,2017-02-12,,,School,
313970912971230,2017-04-08,2017-04-09,2017-04-09,project 9 rip,,,,,,,School,
262161451953047,2017-02-03,2017-02-04,2017-02-04,new project,,,,,,,School,
253608026556497,2017-01-24,2017-01-25,2017-01-25,iclicker,,,,,,,School,
275080155259550,2017-02-16,2017-02-20,2017-02-20,midterm practice,,,,2017-02-20,,,School,
253608026556498,2017-01-24,2017-01-25,2017-01-25,project,,,,,,,School,
177397329054782,2016-09-06,2016-09-07,2016-09-07,install java and jgrasp,,,,2016-09-08,,,School,
177397329054784,2016-09-06,2016-09-08,2016-09-08,do first assignment,,,,2016-09-08,,,School,
177397329054786,2016-09-06,2016-09-08,2016-09-08,read class docs,,,,2016-09-08,,,School,
177397329054788,2016-09-06,2016-09-08,2016-09-08,read discussion docs,,,,2016-09-09,,,School,
181671649312051,2016-09-15,2016-09-15,2016-09-15,project,,,,2016-09-22,,,School,
179665031917793,2016-09-12,2017-05-18,2017-05-18,,,,,,,,School,
148623786709970,2017-02-07,2017-02-12,2017-02-12,journal and part 1 chapter 1 quiz,,,,2017-02-13,,,School,
148623786709966,2017-01-31,2017-02-05,2017-02-05,"Part 2, Chapters 1 & 4",,,,2017-02-06,,https://docs.google.com/forms/d/128Vaehq-lUcR3UJrPXFWof3RieLjtCwhDVo-3RlUabo/viewform?usp=send_form,School,
253914366999671,2017-01-25,2017-01-25,2017-01-25,get book,,,,,,,School,
208617242549055,2016-11-07,2016-11-21,2016-11-21,extra credit questions,,,,2016-11-21,,,School,
211247177023345,2016-11-11,2016-12-13,2016-12-13,take home exam,,,,2016-12-16,,,School,
204426014369603,2016-10-31,2016-11-04,2016-11-04,hw3,,,,2016-11-06,,,School,
148623786709921,2016-10-18,2016-10-22,2016-10-22,install Anaconda,,,,2016-10-31,,,School,
148623786709905,2016-10-16,2016-10-22,2016-10-22,hw2,,,,2016-10-31,,,School,
148623786709895,2016-10-04,2016-10-11,2016-10-11,first assignment,,,,2016-10-11,,,School,
187758163159006,2016-09-27,2016-10-10,2016-10-10,look over last powerpoints,,,,,,,School,
350625565541768,2017-05-26,2017-05-29,2017-05-29,make bitfinex account with vpn,,,,,,,School,
148623786709882,2016-09-20,2016-09-27,2016-09-27,do python stuff,,,,,,,School,
275881717658798,2017-02-19,2017-02-20,2017-02-20,"Part 1, Chapter 2 & Part 3, Chapter 4 ",,,,,,,School,
313970912971229,2017-04-08,2017-04-10,2017-04-10,"HTWF Part 3, chapter 7",,,,,,https://docs.google.com/forms/d/e/1FAIpQLScOwACqCT8jFZ-w0E9-Vqiq15SbGXfMyEfDuAUCiQgeacZpWg/viewform,School,
273132431841394,2017-02-15,2017-02-19,2017-02-19,journal (Practice not complaining),,,,2017-02-20,,,School,
280074418072232,2017-02-23,2017-03-20,2017-03-20,"Part 3, Chapters 1, 2 and 3",,,,2017-03-20,,,School,
305987583414398,2017-03-29,2017-04-02,2017-04-02,more readings?,,,,,,,School,
179665031917796,2016-09-12,2016-09-13,2016-09-13,get actual notebook,,,,2016-09-13,,,School,
391976121787818,2017-07-24,2017-07-26,2017-07-26,AIESEC post,,,,,,,School,
291228827367141,2017-03-10,2017-03-22,2017-03-22,"Part 2, Chapters 2 and 3 ",,,,2017-03-27,,,School,
313982658578702,2017-04-08,2017-04-08,2017-04-08,absence things,,,,,,,School,
308553654088089,2017-04-02,2017-04-02,2017-04-02,"Part 1, chapter 3 & Part 2, Chapter 5",,,,,,https://docs.google.com/forms/d/e/1FAIpQLSdG9T1L9OD7MWRtKvIt-cmZKkSgKodZkF8NaIsSI6L7Jf-FVA/viewform,School,
308553654088090,2017-04-02,2017-04-02,2017-04-02,Journal - Practice smiling : ] ,,,,,,,School,
177397329054776,2016-09-06,2017-05-18,2017-05-18,,,,,,,,School,
148623786709978,2017-03-30,2017-04-09,2017-04-09,note sheet,,,,,,,School,
148623786709950,2016-12-05,2016-12-08,2016-12-08,look at adams shit,,,,,,,School,
225505274873337,2016-12-05,2016-12-08,2016-12-08,first draft cover letter Khan Academy Software Development,,,,2016-12-09,,https://boards.greenhouse.io/khanacademy/jobs/15827#.WEmLX4grJhE ,School,
148623786709944,2016-11-30,2016-12-04,2016-12-04,CHICAGO,,,,,,,School,
224228521393392,2016-12-02,2016-12-04,2016-12-04,revise a bit,,,,,,,School,
148623786709943,2016-11-30,2016-12-04,2016-12-04,figure out internship for unit 4,,,,,,,School,
148623786709938,2016-11-17,2016-11-22,2016-11-22,chicago style citing,,,,2016-11-27,,,School,
214922999305651,2016-11-17,2016-11-22,2016-11-22,new draft,,,,2016-11-27,,,School,
214922999305653,2016-11-17,2016-11-22,2016-11-22,fix annotated bibliography,,,,2016-11-27,,,School,
210071830335230,2016-11-09,2016-11-16,2016-11-16,annotated bibliography,,,,2016-11-18,,,School,
148623786709937,2016-11-09,2016-11-16,2016-11-16,draft by next Friday,,,,2016-11-18,,,School,
208749986686222,2016-11-08,2016-11-09,2016-11-09,moar,,,,,,,School,
207630483902058,2016-11-04,2016-11-06,2016-11-06,foundation research,,,,,,,School,
206405809789432,2016-11-02,2016-11-02,2016-11-02,sign up for conference,,,,,,,School,
205316354221728,2016-11-01,2016-11-03,2016-11-03,read articles,,,,2016-11-03,,,School,
206576804599520,2016-11-02,2016-11-03,2016-11-03,take notes,,,,2016-11-03,,,School,
205316354221719,2016-10-31,2016-11-01,2016-11-01,brainstorm,,,,2016-11-02,,"The only other thing to do this weekend is to begin thinking about unit 3. There will be a full unit description posted on Monday, but for the moment... remember how I told you to always think about purpose, audience, and form when writing? Well, for this unit, you get to decide on all of them - what you're writing about and your aims for the piece (purpose), who you're writing to and how this will alter the tone/layout/language/etc (audience), and the best delivery system for the information (form). The only rule is that it needs to be a researched piece (and uses that effective research to create a greater effect in terms of argument). This means it could be anything from a piece of political poetry (that uses footnotes to explain how research--of other poetry, critical texts on creative writing, and background research--has shaped the piece), a journalistic piece about some facet of the university (maybe one that could even be sent for publication in the Collegian, if that interests you), a tongue-in-cheek/serious/whatever guide to <insert audience> on <insert topic>, an academic essay on <insert whatever topic interests you here>, a vlog about a particular issue to a particular audience, or just about anything else. Seriously, as with unit 1, the sky is the limit here; it just needs to be effectively researched, and written with your chosen purpose/audience/form in mind!",School,
205126456840397,2016-10-31,2016-10-31,2016-10-31,WRITE RESPONSE!,,,,2016-10-31,,,School,
202517506876589,2016-10-26,2016-10-30,2016-10-30,copy editing,,,,2016-10-31,,,School,
273132431841393,2017-02-15,2017-02-19,2017-02-19,"2.1, 2.2, 2.3",,,,2017-02-19,,,School,
253608026556499,2017-01-24,2017-01-25,2017-01-25,book,,,,,,,School,
263530649598571,2017-02-06,2017-02-11,2017-02-11,1.8 and 1.9,,,,2017-02-10,,,School,
148623786709957,2016-12-12,2016-12-16,2016-12-16,put in essay in Adams box or email by Friday,,,,2016-12-16,,,School,
256906408431108,2017-01-29,2017-02-04,2017-02-04,1.1 and 1.2!,,,,2017-02-04,,,School,
262712117431285,2017-02-04,2017-02-05,2017-02-05,1.5 and 1.7,,,,2017-02-05,,,School,
228562585665040,2016-12-10,2016-12-11,2016-12-11,completely rewrite draft -_-,,,,,,,School,
201648184747168,2016-10-24,2016-10-26,2016-10-26,final draft,,,,2016-10-26,,,School,
253608026556501,2017-01-24,2017-01-25,2017-01-25,sites,,,,,,,School,
208676478976896,2016-11-07,2016-11-10,2016-11-10,install new version of reaper,,,,,,,School,
256906408431105,2017-01-29,2017-01-29,2017-01-29,h,,,,,,,School,
208676478976898,2016-11-07,2016-11-11,2016-11-11,test recording on linux,,,,,,,School,
207879281133328,2016-11-06,2017-02-15,2017-02-15,figure out piano chords from HATE verses,,,,,,,School,
207735245843173,2016-11-04,2016-11-06,2016-11-06,listen to jake's recordings,,,,,,,School,
207735245843156,2016-11-04,2016-11-06,2016-11-06,Transpose Hate by 4 Minute,,,,,,,School,
207735245843171,2016-11-04,,2016-11-04,Fix trumpet thing,,,,,,,,Transpose Hate by 4 Minute
207735245843167,2016-11-04,,2016-11-04,Figure out chords from verses,,,,,,,,Transpose Hate by 4 Minute
207813536439895,2016-11-05,2016-11-06,2016-11-06,find good reaper tutorial,,,,,,,School,
204426014369601,2016-10-30,2016-10-31,2016-10-31,install sibelius,,,,,,,School,
204380952515942,2016-10-31,2016-11-05,2016-11-05,install guitarband and logic pro x on mac vm,,,,,,,School,
204426014369589,2016-10-30,2016-10-31,2016-10-31,listen to jakes shit!,,,,2016-10-31,,,School,
201648184747252,2016-10-24,2017-01-23,2017-01-23,transcribe good voice recordings,,,,,,,School,
201648184747254,2016-10-24,2017-02-15,2017-02-15,transcribe dank part from Skin Deep,,,,,,,School,
197736843255627,2016-10-17,2016-10-19,2016-10-19,sign up for conference,,,,,,,School,
199566547190934,2016-10-19,2016-10-20,2016-10-20,print essay,,,,,,,School,
197736843255629,2016-10-17,2016-10-24,2016-10-24,research,,,,,,,School,
200113788458838,2016-10-20,2016-10-24,2016-10-24,finish draft,,,,2016-10-24,,,School,
197736843255631,2016-10-17,2016-10-19,2016-10-19,write first draft by conference?,,,,,,,School,
148623786709906,2016-10-16,2016-10-17,2016-10-17,detailed plan,,,,,,,School,
148623786709901,2016-10-11,2016-10-12,2016-10-12,write ~140 word summary,,,,,,,School,
148623786709900,2016-10-11,2016-10-16,2016-10-16,brainstorm topics for responses,,,,,,,School,
148623786709899,2016-10-11,2016-10-11,2016-10-11,set up appointment,,,,,,,School,
192935779744793,2016-10-07,2016-10-10,2016-10-10,Read 'You Knock My Brain Out This Sunday...' (19-33) and 'Vanishing Languages' (78-87),,,,,,,School,
192935779744795,2016-10-07,2016-10-10,2016-10-10,Write a reverse plan of the essays,,,,,,"'- a summary of each section of the argument (and an overall summary of the full essay)
- notes on how each section is developed (evidence/examples used, any obvious gaps or problems (or fallacious arguments), and how the author moves from one section to the next
- key quotes for each section (feel free to underline them in the book as opposed to writing them down)",School,
192935779744797,2016-10-07,2016-10-10,2016-10-10,Personal response about one of essay plans,,,,,,,School,
148623786709896,2016-10-05,2016-10-06,2016-10-06,write reflection,,,,,,,School,
189699816718592,2016-10-03,2016-10-06,2016-10-06,copy editing,,,,,,,School,
148623786709892,2016-10-03,2016-10-06,2016-10-06,3rd floor bartlett adams box handin,,,,2016-10-06,,,School,
189222571319175,2016-09-30,2016-10-02,2016-10-02,add on at least another paragraph to essay,,,,,,,School,
187106437736706,2016-09-27,2016-09-27,2016-09-27,go through and write less about more; expand on important things; organize thoughts to match quotes,,,,,,,School,
148623786709885,2016-09-21,2016-09-26,2016-09-26,first draft of unit 1,,,,,,,School,
148623786709883,2016-09-20,2016-09-21,2016-09-21,paragraph,,,,,,,School,
181671649312061,2016-09-15,2016-09-16,2016-09-16,find 5 societal constructs you follow(ed) and brainstorm their influences,,,,2016-09-18,,"Think up a list of concepts and ideas that you are not used to questioning (our attitude to authority/parents, a particular life goal, what you think about a particular group/political party/etc, a religious or social belief), and first of all figure out what (or who) has influenced your thinking in regards to these concepts/ideas. For example, attitudes to authority might be impacted by...
... our parents
... our culture
... our biology
... our education
... our class
... our race
... etc",School,
181671649312063,2016-09-15,2016-09-16,2016-09-16,brainstorm positions of authority,,,,2016-09-18,,"Think about (and jot down some notes) regarding how these various elements have shaped your own attitudes. For example, in regards to attitudes to authority being shaped by your parents... maybe they were very liberal, and always wanted you to query things, or maybe you came from a household where kids should be seen but not heard. Did you fit neatly into the mold your parents had constructed for your personality, or did you rebel? What events or stories from your life are archetypal of the sort of attitudes towards authority that your parents attempted to inculcate (both things they did in influencing you, and the ways in which this has played out in your own life)? For culture (again in regards to attitudes towards authority), maybe think about popular movies or TV series (or more interestingly, common trends in these forms of entertainment), or about the history of your particular country... etc, etc. Try to think critically about all these things, as if you were examining another person with these views/ideas. Where do they seem to make sense? Which ones are merely held because they have been unquestioningly transmitted? Which ones clearly need more thought/research? Do this exercise for a few of those concepts and ideas that you thought up in section 1.",School,
148623786709877,2016-09-12,2016-09-14,2016-09-14,read 48-65,,,,2016-09-14,,,School,
179665031917774,2016-09-12,2016-09-13,2016-09-13,get actual notebook,,,,2016-09-13,,,School,
179665031917780,2016-09-12,2016-09-14,2016-09-14,transfer notes,,,,2016-09-13,,,School,
179665031917782,2016-09-12,2016-09-14,2016-09-14,write intro for Parth,,,,2016-09-14,,,School,
181097364903275,2016-09-13,2016-09-14,2016-09-14,print intro,,,,2016-09-14,,,School,
179665031917784,2016-09-12,2016-09-20,2016-09-20,start brainstorming for Unit 1 essay,,,,2016-09-18,,,School,
182524850045597,2016-09-16,2016-09-20,2016-09-20,print everything for conference,,,,2016-09-18,,,School,
148623786709876,2016-09-12,2016-09-12,2016-09-12,check Moodle,,,,,,,School,
391976121787819,2017-07-24,2017-07-26,2017-07-26,finish creation of algorithms code for hodler,,,,,,,School,
299693686632962,2017-03-21,2017-03-23,2017-03-23,"4.3, 4.4",,,,,,,School,
313970912971228,2017-04-08,2017-04-12,2017-04-12,other kids notes,,,,,,,School,
177397329054799,2016-09-06,2016-09-08,2016-09-08,pick up books,,,,2016-09-10,,,School,
305987583414397,2017-03-29,2017-03-29,2017-03-29,4.6,,,,,,,School,
350625565541769,2017-05-26,2017-05-29,2017-05-29,make poloniex account with vpn,,,,,,,School,
318763311176284,2017-04-13,2017-04-16,2017-04-16,5.1-5.4,,,,,,,School,
177397329054815,2016-09-06,2016-09-08,2016-09-08,read anything left on the moodle,,,,,,,School,
282849537575185,2017-02-28,2017-03-07,2017-03-07,exam review,,,,,,,School,
291228827367135,2017-03-10,2017-03-14,2017-03-14,"3.1, 3.2, 3.3, 4.1, 4.2",,,,,,,School,
184235994521553,2016-09-20,2016-09-21,2016-09-21,print paragraph,,,,,,,School,
326566908754217,2017-04-24,2017-04-24,2017-04-24,6.3,,,,,,,School,
194363819963895,2016-10-10,2016-10-11,2016-10-11,print out stuff,,,,,,,School,
198763516436963,2016-10-19,2016-10-22,2016-10-22,post mark and mail ballot,,,,,,,School,
198763516436959,2016-10-19,2016-10-24,2016-10-24,pack up and drop off phones,,,,,,,School,
148623786709907,2016-10-16,2016-10-19,2016-10-19,list phones to sell,,,,,,,School,
148623786709914,2016-10-17,2016-10-17,2016-10-17,make list of jam songs,,,,,,,School,
148623786709916,2016-10-17,2016-10-22,2016-10-22,hoop band shit,,,,,,"https://www.umass.edu/band/pepbandguests
Password: GameOfThronesF16

http://tanderson.youcanbook.me",School,
198024932145330,2016-10-17,2016-10-22,2016-10-22,ask nick or zach about the location of the audition,,,,,,,School,
148623786709909,2016-10-16,2016-10-18,2016-10-18,sign up for innovation challenge,,,,,,https://www.isenberg.umass.edu/centers/berthiaume-center-for-entrepreneurship,School,
148623786709919,2016-10-17,2016-10-19,2016-10-19,research down ballet races,,,,,,,School,
148623786709913,2016-10-16,2016-10-17,2016-10-17,talk to Nicki,,,,,,"'- I can't operate in state of limbo
- I'm gravitating towards relationship
- is my emotional investment worth it
- we thought being together or ""dating"" would cause us to get in each other's way but that hasn't seemed to happen
- if anything, not knowing what we are has had been a bigger disruption in my thoughts but idk about you
- Schrödinger's cat. I'm opening the hatch (don't actually say that)
- I don't know how you feel but this is how I'm feeling and I needed you to know
- as far as I'm concerned, I could do either. we get back together and visit once or twice a month or something without pressure, or we stay friends and figure out visits from there
- I know I want to still be with you and I think we could do it but I wanted to talk to you
",School,
148623786709911,2016-10-16,2016-10-17,2016-10-17,send dad link for power supply,,,,,,,School,
314048862604239,2017-04-09,2017-04-10,2017-04-10,tests,,,,,,,School,
393069071535760,2017-07-25,2017-07-26,2017-07-26,write response,,,,,,,School,
177397329054809,2016-09-06,2016-09-12,2016-09-12,fix graphics drivers on ubuntu,,,,2016-09-10,,,School,
351736786234915,2017-05-29,2017-05-29,2017-05-29,download spotify songs,,,,,,,School,
326566908754218,2017-04-24,2017-04-26,2017-04-26,6.4,,,,,,,School,
393069071535761,2017-07-25,2017-07-26,2017-07-26,look for possibly better task app,,,,,,,School,
314048862604240,2017-04-09,2017-04-10,2017-04-10,added definitions to notes sheet,,,,,,,School,
351736786234916,2017-05-29,2017-05-29,2017-05-29,organize phone contacts,,,,,,,School,
177397329054807,2016-09-06,2016-10-16,2016-10-16,install linux on yoga,,,,,,https://allanbogh.com/2015/12/23/installing-ubuntu-16-04-daily-on-a-lenovo-yoga-900/,School,
184235994521551,2016-09-20,2016-10-17,2016-10-17,check out programming competition website,,,,,,you took a picture of the website,School,
351764138393834,2017-05-29,2017-05-30,2017-05-30,list of things to bring,,,,,,,School,
148623786709888,2016-09-21,2016-09-26,2016-09-26,get notebook for pilots license,,,,,,,School,
148623786709886,2016-09-21,2016-09-22,2016-09-22,show maintenance log,,,,,,,School,
148623786709887,2016-09-21,2016-09-28,2016-09-28,read about airport signs and markings,,,,,,,School,
177397329054821,2016-09-06,2016-09-07,2016-09-07,apply for web dev job,,,,,,http://www.umass.edu/umfa/job-board-detail/11665 ,School,
393069071535762,2017-07-25,2017-07-26,2017-07-26,figure out morning schedule,,,,,,,School,
393474734000514,2017-07-26,2017-07-26,2017-07-26,make bien argentino game public,,,,,,,School,
351764138393835,2017-05-29,2017-05-30,2017-05-30,brand new congress questions,,,,,,,School,
351764138393836,2017-05-29,2017-05-29,2017-05-29,sign up for learnupon brand new congress,,,,,,,School,
351764138393838,2017-05-29,2017-06-28,2017-06-28,create base for Hodler app,,,,,,,School,
351779687262554,2017-05-29,2017-06-28,2017-06-28,battery life on lappy ubuntu,,,,,,,School,
356635261007682,2017-06-05,2017-06-28,2017-06-28,bnc volunteer training,,,,,,,School,
